id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
19576,24-01-2026,2176,18,1,9,,146.51,
19587,06-08-2025,751,31,7,1,,-,
19597,13/05/2025,478,21,4,1,727.08,93.87,
19601,2025/09/25,2292,52,13,9,665.34,,
19604,11-19-25,3522,35,11,2,-,"2.061,77",
19606,2025-01-15,401,64,10,8,-,-,
19608,,919,4,3,10,"1,625.10",349.70,
19617,2025/08/02,2403,46,15,6,"334,80",,
19625,23/01/2026,106,64,7,7,500.72,,
19630,2025-10-05,2115,32,5,7,1352.81,,
19636,17-06-2025,1118,10,15,12,1494.12,"343,93",
19651,2025-03-02,2889,2,11,2,153.12,"7,89",
19662,09/04/2025,31,2,8,7,1452.05,"130,56",
19676,26/03/2025,1871,28,10,6,834.69,"125,66",
19683,26/07/2025,353,36,8,6,-,,
19688,2025/06/18,675,61,4,3,835.65,141.01,
19689,2025/03/14,2325,57,8,10,672.10,121.73,
19698,01-13-26,2381,61,2,1,-,26.57,
19714,09-21-25,1702,63,12,4,-,62.00,
19715,06-01-2025,2940,48,7,1,1014.80,236.48,
19724,17/06/2025,2888,18,3,11,"1.106,12",156.32,
19735,2025-10-21,2078,8,5,1,"1.454,53",316.11,
19737,11-29-25,2438,63,12,5,"1,357.50",81.21,
19749,14-12-2025,2101,55,14,9,"790,83",39.96,
19751,2025-02-11,1216,79,15,4,1365.83,286.28,
19759,03-26-25,1604,117,11,9,1591.27,"388,48",
19780,2025/05/03,2600,7,13,7,319.81,47.48,
19781,2025-06-12,2929,73,4,2,"716,82",,
19782,07-27-25,2963,79,9,1,785.19,79.18,
19786,27/01/2026,106,52,2,9,,50.50,
19792,2025-09-01,2885,11,6,6,,391.14,
19800,2025/06/07,811,70,8,11,-,9.08,
19801,2025-01-26,1558,5,10,6,100.47,13.42,
19810,2025/02/01,3697,9,14,10,391.47,55.39,
19817,31-03-2025,2502,1,10,7,1764.59,"329,48",
19842,2025-05-25,1005,25,13,11,-,92.73,
19862,2025-07-18,730,37,5,1,"616,83",83.04,
19864,2025/02/22,1195,19,15,8,72.51,8.95,
19865,2025/10/28,2058,44,4,4,,"53,64",
19873,17-10-2025,482,73,9,10,1107.49,169.23,
19875,25/12/2025,885,27,6,1,"543,34",107.84,
19876,2025-04-20,928,25,12,1,-,"256,48",
19879,03-05-2025,1918,17,8,9,638.48,41.04,
19880,2025-04-09,1412,17,13,8,"1.712,11",403.01,
19889,01-21-25,2498,50,6,6,378.83,89.90,
19895,22-07-2025,2922,63,11,10,1648.04,343.89,
19914,06-03-2025,1160,30,8,9,"1,608.03",330.18,
19915,,2787,27,2,2,"844,74","169,69",
19939,2025/04/18,364,39,6,8,"523,02",42.29,
19941,23-10-2025,780,79,12,9,658.90,57.07,
19959,,1869,62,6,11,500.83,86.50,
19961,,1420,69,13,8,,313.55,
19962,2025-07-07,2250,57,7,5,"1,190.92",,
19968,02-07-2025,1930,28,11,12,1763.34,,
19975,07/01/2026,104,64,13,1,475.21,79.91,
19976,06-22-25,284,57,15,11,"1,095.19",272.90,
19983,2025/03/01,2603,30,8,11,,289.17,
19999,2025-01-06,1804,46,15,12,1668.35,"285,01",
20007,11-09-25,1215,58,3,8,"1.740,56",195.70,
20016,06/01/2025,2011,61,8,9,1174.36,82.34,
20035,2025/09/03,1498,16,9,12,"1,285.39",176.44,
20045,12-03-2025,343,8,8,12,696.13,1240.80,
20052,2025/11/25,1566,67,9,11,-,34.27,
20060,2025-08-19,2314,35,3,1,-,161.36,
20065,2025/02/04,690,5,4,11,,362.91,
20070,12-17-25,2949,61,11,2,1321.31,207.80,
20071,2025/10/10,1715,42,9,5,"818,23",189.82,
20082,,2161,74,6,12,96.67,6.06,
20083,14/10/2025,3759,2,5,5,"739,13",130.88,
20087,06/04/2025,2696,75,7,5,"722,33",170.89,
20090,,1352,20,9,6,1225.64,146.74,
20091,2025-06-10,2757,25,9,6,547.40,126.52,
20095,09-07-2025,2595,40,11,6,"884,55","69,36",
20097,04-11-2025,2120,29,13,6,888.31,"94,44",
20103,24-08-2025,635,33,8,4,468.88,,
20106,2025/09/08,3751,39,10,4,822.02,,
20109,,441,12,4,10,-,,
20114,2025-05-27,1405,40,1,7,328.36,"61,85",
20116,,934,62,12,12,1623.52,156.03,
20118,2025-05-24,216,21,1,6,"265,01","24,50",
20148,2025/05/29,2667,48,13,12,"557,02",118.66,
20158,02-21-25,1622,54,15,8,"619,09",55.87,
20177,07-07-25,1350,19,6,12,"362,02",,
20179,2026/02/14,843,6,5,9,,"337,45",
20181,15/06/2025,2262,64,7,2,-,91.23,
20205,2025/08/17,1194,14,2,4,"1.493,67",284.90,
20234,12-09-25,308,52,14,1,1937.22,"219,01",
20236,01-01-25,1768,32,10,1,,,
20250,25-07-2025,978,64,15,9,119.16,-,
20253,15-07-2025,2425,10,4,12,558.39,38.67,
20256,12/01/2026,576,20,5,2,1530.86,307.42,
20263,30-08-2025,1986,21,11,10,196.41,253.91,
20264,,605,78,11,3,,"204,53",
20267,,776,25,13,12,"1,879.63",251.14,
20289,,3609,58,5,8,75.88,17.59,
20291,2025-02-05,1817,73,6,9,178.99,35.46,
20305,01/01/2025,1646,16,9,2,"335,62",71.09,
20308,11-06-25,2068,80,4,1,663.10,"59,92",
20310,16-04-2025,299,63,7,11,"1,639.81",394.58,
20319,05-08-2025,1898,14,6,9,1515.55,174.19,
20320,2025-01-27,1840,62,10,8,,"37,98",
20321,2025-03-22,1514,51,1,7,1908.66,95.81,
20333,08-09-2025,2403,77,5,2,234.06,-,
20334,12-09-2025,2326,9,8,7,732.49,169.84,
20343,2025/05/30,3559,63,8,4,"342,69",,
20345,07-01-2026,2587,44,6,5,433.38,101.98,
20349,05-12-2025,2301,28,5,10,356.27,-,
20352,,146,12,11,9,-,,
20354,2025/01/03,418,9,5,6,269.00,22.77,
20359,,1095,54,8,7,278.87,"63,48",
20365,22-11-2025,431,42,5,1,"-1.647,38",411.09,
20369,05-02-2026,829,66,15,5,-,33.57,
20386,2025/10/19,135,27,8,1,1281.63,101.12,
20387,2026/01/17,1977,10,11,6,-,142.07,
20396,2026-02-12,1507,71,6,7,1347.14,"260,46",
20397,02-08-26,3535,58,13,8,426.10,,
20402,05-28-25,910,56,4,11,"746,39",100.82,
20405,18/02/2026,997,63,15,1,737.66,"111,61",
20418,16-01-2026,1933,1,15,3,305.40,74.50,
20422,02-03-26,312,58,12,6,613.94,119.39,
20429,04-12-25,1119,22,15,10,"382,46",95.28,
20434,11-06-25,1259,31,9,8,406.58,24.48,
20438,20-03-2025,1152,17,15,2,1494.90,"276,48",
20443,,814,34,9,2,121.41,29.71,
20463,2025-01-11,150,23,6,5,,,
20466,02-06-2025,2491,23,8,8,1622.02,362.99,
20473,2025-03-01,2897,37,12,3,1565.15,110.12,
20481,2025-06-19,1057,65,9,12,1574.86,131.48,
20482,2025-12-15,1685,40,15,2,"134,52",,
20489,2025/10/06,465,78,3,2,194.10,30.39,
20497,2025-09-25,1273,79,2,4,"1.851,17","178,76",
20517,2025-02-27,810,42,12,10,719.70,"90,79",
20521,2025/02/02,1816,21,12,1,186.57,16.32,
20525,08-29-25,1043,52,2,3,,"66,34",
20526,27-11-2025,2538,35,5,4,"104,06",21.43,
20545,2025-05-04,1242,8,14,4,1639.65,-,
20549,,733,57,10,2,"1,125.50",260.06,
20553,02-09-2025,674,30,9,11,1325.92,232.80,
20555,01-23-25,297,63,13,10,151.90,37.72,
20556,,2161,43,1,4,"1,147.43",,
20561,03-05-25,368,10,1,4,"684,11",123.52,
20565,22-04-2025,2938,19,8,2,"1.303,38",95.75,
20575,04-02-25,2556,41,7,11,1299.72,202.87,
20576,,2839,49,5,4,443.17,674.26,
20586,2025/03/10,2310,51,7,6,763.03,98.85,
20588,09-17-25,390,24,12,3,,"97,72",
20593,23-12-2025,1451,52,13,4,"1.840,65",232.27,
20594,02-25-25,2046,95,15,5,926.29,,
20598,2025/02/08,317,9,3,3,"1.837,32",,
20600,,1616,50,9,9,1842.53,"250,40",
20609,22/05/2025,533,54,2,10,429.37,42.42,
20624,2025/12/15,2197,38,7,5,"629,02",,
20645,2025/09/15,550,79,15,4,"1,854.64",249.56,
20653,2025/04/24,845,40,6,7,1867.61,426.28,
20658,2025-04-13,2999,47,7,7,809.25,105.02,
20663,2025-03-22,1698,61,10,8,776.78,,
20665,,1683,14,12,11,294.72,"46,16",
20669,2025-05-11,1725,21,8,6,-,109.42,
20672,10-18-25,2537,78,6,4,,106.92,
20674,03-07-2025,1740,25,6,2,,,
20680,2025/12/12,1637,34,13,12,106.61,6.85,
20685,2025-10-26,2771,23,6,9,,"155,95",
20713,18-11-2025,2750,55,14,8,1624.62,251.85,
20717,03/01/2026,392,48,2,6,215.92,"14,34",
20720,,2039,59,10,3,315.15,50.60,
20721,29/03/2025,1841,52,4,12,"653,90",43.92,
20732,20-05-2025,1732,44,2,4,,"102,64",
20742,11/01/2025,860,19,10,11,173.33,"8,82",
20747,12-09-2025,1796,29,12,3,,42.44,
20754,27/08/2025,2370,5,1,9,,"253,39",
20771,05-13-25,2396,69,11,10,259.65,"19,83",
20772,2026/01/06,1094,73,12,2,"1,453.04",282.33,
20777,12/10/2025,2105,26,15,9,"146,62",25.27,
20788,2025/11/15,1954,70,2,3,,58.28,
20789,2025-06-27,1080,46,8,8,"778,30","92,34",
20794,12-02-2026,188,49,4,4,"1.834,23",156.14,
20799,16/01/2026,1082,58,10,10,1920.70,-,
20805,08-15-25,2594,59,6,1,1953.33,"162,44",
20808,08-06-2025,3804,73,5,11,,76.94,
20811,2026/02/01,2497,55,7,6,-,196.85,
20822,12-05-25,3613,39,1,4,"888,58",69.56,
20823,25/01/2025,419,20,9,3,"701,00",,
20852,2025/10/04,795,18,3,1,,"48,77",
20864,,557,16,8,7,459.74,,
20865,2025-11-07,2504,78,1,9,"638,80","85,09",
20866,16-04-2025,1037,26,7,4,,,
20871,2025/10/02,3561,48,1,4,-,56.33,
20872,2025-07-10,425,27,1,7,629.75,-,
20879,15/11/2025,1313,27,10,11,"245,95",,
20891,2025/09/27,89,17,8,7,1069.92,222.32,
20905,18-12-2025,1806,37,2,2,800.94,151.23,
20906,30-12-2025,593,4,8,10,964.61,202.15,
20912,16/06/2025,469,25,6,7,193.12,25.58,
20927,,2164,67,1,7,1090.46,62.54,
20936,08-03-25,1624,25,1,3,1219.07,"77,71",
20944,29/03/2025,855,24,6,3,,139.57,
20958,2025-11-08,2425,80,11,4,1232.48,150.54,
20965,2025-03-10,1896,96,8,7,,144.02,
20967,2025/03/03,2934,12,8,1,490.20,85.07,
20969,2025-08-21,2893,31,7,7,,,
20978,10-12-25,55,2,6,9,503.33,27.39,
20980,2026/02/19,1356,31,8,3,-,183.19,
20994,03-28-25,59,64,4,5,,,
20996,01-21-26,2285,73,14,11,"1,145.94",190.32,
20999,01-02-2026,2491,55,13,8,"1,519.50","303,22",
21018,01-28-25,1139,79,11,2,-,192.27,
21021,01/01/2026,150,41,7,11,688.35,-,
21028,02-17-26,81,74,11,2,1058.10,183.49,
21040,12-09-2025,1513,69,15,9,182.38,,
21041,2026-02-12,2767,72,10,4,"173,91",9.89,
21053,2025/03/29,136,29,8,2,514.47,48.52,
21055,10-08-2025,1405,53,5,3,"479,38",44.26,
21057,2025-03-25,757,5,5,8,"1,084.92",70.52,
21063,2025/05/09,444,46,4,10,,"144,08",
21065,12-10-2025,1350,49,1,4,641.64,-,
21070,02-09-25,2614,77,7,4,1315.17,223.75,
21083,2025-04-15,533,15,5,8,1365.50,132.15,
21094,,2392,67,13,11,1362.32,-,
21096,05-06-2025,1884,63,8,6,1208.56,244.69,
21104,,2069,79,11,10,703.79,143.28,
21106,2025/12/25,2789,43,13,10,1020.42,72.39,
21118,2025-06-23,1133,69,2,10,452.66,35.73,
21127,21-11-2025,436,31,4,12,184.58,312.00,
21151,07/04/2025,1788,41,6,8,"1.744,50",369.82,
21162,12-03-25,2940,7,3,9,1161.82,223.16,
21176,05-02-2025,2033,28,5,7,,108.64,
21181,11-02-25,2081,7,7,12,,38.35,
21183,2025/09/25,892,40,14,9,1102.36,,
21186,07/07/2025,160,64,3,9,857.72,112.02,
21196,2025-11-01,1874,42,9,7,,11.52,
21202,2025-05-17,1606,78,3,10,"714,56","158,29",
21205,2025-08-03,2286,46,6,10,1072.47,"89,24",
21207,20-08-2025,2897,2,7,10,853.25,95.83,
21217,2025-04-10,1924,50,9,9,"907,57",85.99,
21232,01-06-2025,809,59,13,4,,"71,51",
21234,09-08-25,1473,56,13,11,"1,504.11",357.41,
21236,2025/01/08,811,51,2,4,123.29,8.26,
21239,14-07-2025,783,29,11,2,1437.85,261.92,
21250,2026/02/03,2573,61,8,4,,6.52,
21252,26-10-2025,434,12,11,2,384.64,72.58,
21262,,2173,26,10,7,957.91,112.77,
21263,03/01/2026,2155,60,6,6,"1.929,16",321.77,
21265,2025/02/06,2790,40,4,3,"1,894.93",388.39,
21266,22/08/2025,2779,14,13,1,1338.71,182.85,
21275,2025-10-19,2189,76,1,9,1993.77,,
21280,25-01-2026,1830,51,10,5,"1.773,52","288,38",
21291,2025-06-25,2212,51,11,12,"1.800,16",-,
21313,2025/10/06,75,13,7,6,539.80,40.02,
21316,02-06-26,127,20,14,11,620.07,71.38,
21346,21/01/2026,2367,1,12,11,"1.628,05",,
21352,10-22-25,2202,56,2,12,"1.115,57",258.69,
21357,27-10-2025,2515,56,11,7,"1.651,06",254.44,
21367,03-01-25,1868,74,7,12,-,30.04,
21371,17/11/2025,772,75,2,11,357.60,"80,20",
21374,04/10/2025,2255,73,7,6,1871.40,162.24,
21380,20-12-2025,2385,13,3,7,,"219,77",
21386,11-08-2025,121,79,1,3,1148.57,"89,06",
21387,2025-03-14,455,38,5,6,"1.731,87",,
21398,2025/02/28,1163,52,6,11,94.29,11.26,
21405,31/03/2025,300,39,7,1,206.20,37.41,
21407,,2362,61,3,12,1730.71,255.69,
21411,,347,72,10,11,"1.989,88",,
21417,07-08-2025,3537,57,11,4,1686.61,402.84,
21419,06-29-25,1529,75,10,2,1451.53,117.46,
21420,23-11-2025,1749,16,5,1,1476.62,203.29,
21440,22/03/2025,1476,65,1,8,70.06,"11,68",
21447,08-05-25,429,3,9,7,,-,
21449,19-09-2025,906,74,8,10,1381.62,"249,27",
21455,05-29-25,1648,64,8,8,,133.13,
21463,04-14-25,2329,111,12,3,"334,54",69.72,
21464,2025-01-26,1257,57,6,1,1630.14,204.05,
21466,10-29-25,3701,109,5,4,1513.42,285.90,
21469,20/01/2026,115,71,10,6,"530,59","73,36",
21476,11-05-2025,1094,77,15,12,,"178,16",
21477,2025-10-02,233,49,8,11,1460.03,"156,03",
21479,12-22-25,2336,56,2,11,,,
21482,2025/02/04,2442,36,5,1,926.73,"60,08",
21492,09-01-25,444,4,6,2,"1.904,20",,
21494,02/02/2025,2077,45,12,3,"1,568.94","333,77",
21514,08-14-25,2187,59,14,12,"920,72",59.19,
21528,02-06-2025,2296,58,8,6,,80.18,
21529,2025-01-07,2632,45,12,3,,,
21537,01-06-25,1022,8,10,12,1342.07,"235,76",
21539,30-12-2025,644,16,9,2,-,195.29,
21554,23-01-2025,86,71,7,1,1028.35,233.40,
21567,2025-12-23,5,16,12,7,719.25,,
21574,,612,47,11,5,1144.41,202.38,
21577,2025-12-19,716,42,5,4,68.33,"12,06",
21597,05-23-25,1358,8,14,12,"515,74",74.80,
21600,05/09/2025,1175,71,8,1,802.72,,
21603,2025/09/17,533,73,5,3,,312.42,
21617,25/07/2025,2203,40,1,7,516.44,"79,41",
21618,2025/08/19,1842,11,14,11,"741,77","156,28",
21627,2025-09-03,1403,60,14,9,-,"79,60",
21637,2025-12-11,1263,70,9,6,"1.873,68",175.05,
21645,2025-05-13,135,99,15,8,1632.62,134.68,
21647,,815,51,2,1,932.65,"85,82",
21653,,1684,66,10,5,926.66,52.50,
21682,2026-02-11,2975,16,2,11,"197,24",23.64,
21685,01-08-26,2404,7,1,11,650.25,"65,53",
21706,2025/10/27,1234,15,15,9,596.74,92.43,
21714,,1031,32,4,11,"1,224.31",294.61,
21719,04-10-25,224,74,15,3,1608.05,,
21741,02/06/2025,601,22,8,4,"1.535,51",,
21742,12-17-25,2803,48,14,9,,63.80,
21747,06-14-25,2124,76,12,1,1363.28,73.50,
21753,08-04-25,2111,47,11,12,823.88,"141,37",
21755,2026-02-04,571,75,7,5,"1,821.99","284,96",
21759,,1007,75,4,6,1651.57,200.45,
21765,2025-02-08,2062,64,7,3,"617,17",-,
21774,27/09/2025,2391,26,7,1,1619.62,174.66,
21782,,636,61,9,9,1535.52,172.15,
21786,2025/06/05,2263,60,14,12,1968.05,438.18,
21791,20-04-2025,2637,78,2,3,1866.75,371.11,
21792,05-08-2025,2990,18,5,10,266.58,,
21794,27/10/2025,1810,79,1,5,1359.14,183.03,
21808,2025-07-26,506,73,10,3,1039.99,"93,29",
21809,,466,50,6,4,134.86,23.16,
21824,01-15-26,1193,60,6,1,257.94,"63,11",
21829,10-05-2025,1145,58,13,1,-,327.03,
21832,2025-06-08,2983,11,11,7,"1.731,15",157.68,
21834,19/06/2025,51,27,9,9,-,,
21842,07-16-25,1453,47,12,10,1335.42,301.93,
21844,27/04/2025,1364,52,10,7,"1.544,53",104.27,
21847,,811,52,15,8,257.90,25.49,
21848,2025-11-09,2447,61,11,8,1147.05,"147,19",
21855,12/10/2025,1728,71,4,8,"1,414.95","330,87",
21860,01-21-25,812,77,11,3,"1.049,23",61.93,
21871,10-03-2025,2485,49,4,3,1993.29,347.36,
21892,25/01/2025,551,39,8,6,"267,77",18.17,
21906,2025/03/30,1468,22,10,10,"1.942,48",273.70,
21918,2025/05/10,1425,42,7,5,350.76,47.85,
21935,2025/08/31,197,67,8,7,,1353.41,
21942,09-01-25,2780,60,12,6,"1.838,29","132,37",
21954,2025-09-14,555,54,11,7,,106.32,
21962,01-22-26,1365,4,13,1,"772,67",124.01,
21963,10-10-2025,2179,21,2,8,1470.80,283.25,
21966,2026-02-20,153,29,14,3,497.49,28.01,
21972,2025/02/05,189,76,15,11,"1,868.13",363.37,
21973,30-12-2025,1907,76,3,4,-,"106,59",
21992,,2014,17,10,4,724.81,"100,78",
22005,26/01/2026,1536,4,2,11,327.38,50.93,
22009,2025-05-31,1021,35,7,12,,46.98,
22011,,2456,8,7,10,1551.76,154.43,
22027,30/10/2025,2963,9,11,7,,293.04,
22046,2025/02/21,1068,8,5,5,104.40,9.08,
22048,12/02/2025,2805,61,12,8,"106,99",9.12,
22057,02-03-25,1524,13,6,5,297.14,,
22065,11-21-25,1451,52,6,11,"1.001,06",147.15,
22071,2025-10-24,423,23,3,10,349.38,79.98,
22079,11-10-25,2242,75,9,9,"645,85",,
22087,07-10-2025,1770,22,2,7,,"342,61",
22089,,11,18,10,12,"211,55",-,
22108,2025/07/26,2806,62,7,8,-,80.29,
22116,2025-01-27,50,26,5,7,1302.38,,
22119,21/05/2025,1058,63,3,5,"1,275.67","136,88",
22130,,2824,33,9,1,62.31,6.81,
22134,,1419,3,10,3,163.15,20.22,
22145,2025-06-04,1704,42,2,2,789.39,188.13,
22146,05-01-25,2837,27,9,3,"739,06",-,
22158,2025/05/03,637,57,1,2,"1,417.34","217,50",
22165,2025/11/03,402,80,14,12,"1,191.71","275,88",
22182,,643,78,14,9,1383.56,-,
22188,2025/07/03,313,56,1,8,1441.87,146.65,
22190,10-04-2025,2116,39,12,12,1058.18,,
22191,2025/11/12,478,26,11,12,"346,25",,
22192,25/09/2025,2940,30,15,4,"1.208,81","1,630.78",
22202,2025/08/03,2560,75,7,2,,"61,95",
22209,01-11-26,1772,76,2,8,"1,862.20",171.85,
22210,,909,37,3,1,"1,288.62",213.62,
22212,,267,19,7,2,,306.52,
22218,14/04/2025,2558,78,6,2,"1,556.68",284.80,
22219,02/06/2025,774,31,2,10,,175.62,
22222,2025-07-24,1001,61,5,6,1064.10,,
22234,23/04/2025,126,76,15,4,415.01,101.25,
22239,06-06-2025,165,25,14,8,800.26,"134,17",
22240,2025-08-31,1977,57,8,8,473.72,,
22244,06-02-25,2270,65,10,9,150.29,26.09,
22245,2025/09/17,2634,39,4,7,"1.697,53",404.83,
22248,2025-05-26,434,72,7,10,,"66,70",
22252,28-03-2025,1470,14,14,8,"1,161.85",-,
22265,2025-01-26,145,73,1,9,1284.96,234.49,
22267,2025-10-11,2870,61,8,2,947.04,102.54,
22269,11-17-25,1325,26,9,12,239.15,"31,98",
22270,30/05/2025,1138,67,14,1,"433,62","107,02",
22276,25-04-2025,2252,45,9,10,681.02,,
22278,,841,5,4,3,"1,635.39","369,67",
22282,24-02-2025,1438,58,2,2,,"317,96",
22283,12-31-25,379,55,4,3,"1,282.79","138,81",
22285,2025-05-08,2503,61,9,1,"1,101.74",-,
22289,15/06/2025,2982,65,6,10,1086.01,209.41,
22295,2025/10/10,799,51,1,5,"622,88",,
22305,2025-08-08,225,41,13,10,,"68,87",
22326,02-28-25,1958,57,4,5,304.08,,
22339,2025/04/09,3561,68,2,6,"1,289.51","272,71",
22353,14-02-2025,715,13,12,8,1292.87,89.79,
22372,01-20-26,1898,28,2,10,-,"113,67",
22382,01-15-26,2107,12,8,2,413.52,55.59,
22384,27/08/2025,1410,7,1,9,"1.768,88",233.87,
22390,2026/02/02,962,29,6,4,,61.79,
22391,03-21-25,710,64,15,1,,67.41,
22392,2025-12-23,1930,53,13,9,"1.809,54",-,
22395,03/05/2025,425,29,12,5,329.59,27.60,
22396,2025/11/21,2482,77,7,10,868.33,176.68,
22400,,2207,72,3,9,747.88,148.19,
22409,12/02/2026,1871,63,3,2,,152.28,
22420,2025/08/11,1227,75,4,8,"1.212,42",,
22437,17/03/2025,1156,61,8,12,"1.960,22",261.75,
22448,2025/12/28,1237,4,5,7,,-,
22470,2025-05-10,848,67,11,10,"772,15",69.50,
22476,2025-09-15,939,21,13,6,"1,716.12",380.21,
22490,01/05/2025,1620,69,6,5,1236.39,152.38,
22493,09-04-25,1401,19,13,2,"541,19",,
22511,13-01-2026,822,6,11,11,470.06,52.62,
22530,05-22-25,117,42,7,3,496.40,-,
22550,09-24-25,1372,11,7,12,68.31,14.31,
22561,20-08-2025,1821,39,9,1,1970.36,490.61,
22569,08-08-2025,642,14,5,12,"573,14","56,53",
22570,02-05-2025,1582,29,13,3,"737,17","53,32",
22572,24/09/2025,1954,51,15,7,671.84,130.72,
22573,,162,12,12,7,-,"56,67",
22591,2025/11/20,378,32,4,6,"1.186,71",85.73,
22592,,2775,10,4,3,1206.08,204.14,
22599,02-26-25,2118,51,5,9,,181.40,
22614,25/10/2025,2332,23,13,8,0.00,154.19,
22616,2025-10-19,528,66,11,9,731.98,163.34,
22642,06-07-25,332,12,15,7,1749.98,2138.16,
22648,28-07-2025,173,79,12,11,1211.17,196.17,
22665,2025-08-30,2047,33,9,3,"1,956.09","99,35",
22666,2025/12/06,1545,19,3,12,1320.49,280.41,
22670,02-05-26,474,37,9,10,"1,853.55",379.14,
22671,2025/10/22,1651,34,14,11,394.08,"58,09",
22673,2025/10/31,2097,75,15,1,1039.78,"55,24",
22674,01-26-26,2267,12,6,11,-,55.16,
22678,2025/12/12,1377,78,6,2,"1,421.82","193,58",
22702,01-19-26,302,1,13,9,-,87.38,
22705,12-15-25,1647,31,2,8,-,,
22714,2025/05/14,1638,63,4,7,,138.80,
22719,19/09/2025,1519,7,11,2,369.03,83.86,
22721,2025/03/18,3740,54,1,11,-,269.04,
22725,2025/02/14,2322,77,13,8,,458.66,
22740,2025-05-07,2702,47,2,5,,115.24,
22753,2025/12/22,929,15,11,9,,"100,57",
22755,,2805,10,4,9,711.65,125.63,
22756,2026-01-26,387,80,3,8,"1.324,04",161.76,
22761,01-08-25,2554,65,1,10,320.52,42.44,
22772,2025/06/02,19,47,8,7,,228.31,
22780,,2485,29,12,8,569.16,,
22784,04-05-25,582,24,7,7,331.99,52.39,
22803,2025/08/22,89,63,6,5,1248.24,96.80,
22811,,1178,34,8,6,"1.449,27",178.45,
22812,2025/06/07,516,50,13,10,,461.55,
22829,2025/10/28,590,43,10,6,"1.026,39","158,75",
22834,2025-10-26,868,57,13,3,,379.84,
22848,2025-11-01,2359,38,12,3,912.60,194.77,
22855,2025/11/21,2991,35,10,11,1090.97,,
22857,2025-08-31,434,77,14,10,"733,39",146.45,
22861,04/08/2025,3731,74,11,10,539.61,121.50,
22871,2025/09/28,2602,38,3,5,538.08,63.58,
22873,08-26-25,1536,32,6,2,"1,927.21",125.29,
22874,21-05-2025,2405,70,1,11,,"19,56",
22897,2025-04-17,479,19,3,6,"1.093,36",218.26,
22907,19-09-2025,2946,34,9,10,"1,956.78",-,
22910,,957,73,1,3,"1,527.69",367.06,
22920,28-06-2025,2323,25,1,2,"1,998.39",-,
22921,31-01-2025,1168,75,13,3,"1.903,65","354,25",
22922,2026-01-13,1894,43,6,11,1999.17,164.63,
22923,2025-01-10,2051,11,15,5,377.48,,
22925,14/01/2026,1177,55,14,2,846.81,99.06,
22926,01-08-25,195,53,5,6,1241.05,-,
22928,30-01-2025,1471,68,12,3,-,28.48,
22931,2025-11-24,279,49,11,9,,282.20,
22957,27/02/2025,1597,49,2,1,0.00,-,
22958,2025-10-05,341,46,3,9,1560.05,,
22962,18-01-2025,772,9,8,5,,46.58,
22963,07-03-25,504,28,5,6,0.00,"25,45",
22966,07-13-25,2498,68,13,7,-,"315,24",
22971,2025-12-07,2815,59,3,12,-,348.74,
22981,06/06/2025,1872,53,9,3,460.60,48.62,
22986,,401,2,10,6,"1,773.46",-,
22987,2026-02-15,896,51,8,6,249.94,"45,14",
22990,2025-06-18,1847,28,1,10,"1,138.15","77,31",
22992,07-19-25,1455,66,8,8,,53.70,
22997,28/07/2025,2528,46,13,3,333.28,51.02,
23004,2025/06/09,95,6,7,9,"1.505,51",216.04,
23012,2025-03-29,143,78,14,9,,,
23032,,3890,53,4,6,148.73,18.48,
23036,2025/06/26,2942,5,12,6,1878.36,"166,21",
23038,07/10/2025,733,14,2,7,850.70,-,
23040,08-09-2025,2003,22,9,1,0.00,143.89,
23082,2025/09/26,844,62,15,2,1044.96,161.83,
23116,,2381,29,1,4,122.94,20.29,
23137,13-03-2025,2171,30,14,10,211.66,25.45,
23140,11-13-25,1937,16,13,1,"990,91",230.00,
23143,2025/07/28,2497,49,10,10,-,,
23145,05/03/2025,1176,57,5,12,-,91.36,
23155,2026-01-23,1198,40,7,9,935.29,,
23181,02-10-25,2230,64,13,3,486.26,63.80,
23184,2025/05/17,415,18,11,4,626.27,,
23186,06/09/2025,2707,15,5,5,,"36,61",
23192,27/10/2025,1840,2,2,2,-,"7,55",
23205,2026/01/12,1586,38,3,3,617.88,"79,97",
23236,07-06-2025,582,40,4,2,"1,278.57",,
23238,,571,14,2,2,1576.11,295.95,
23242,2025-06-26,1065,30,11,5,694.60,"170,47",
23259,22-05-2025,587,4,4,3,815.06,157.93,
23276,21-12-2025,47,73,15,1,687.95,-,
23282,,2935,6,9,1,1915.88,,
23290,2025/11/22,2871,49,7,10,,20.71,
23295,2025/11/23,268,18,13,10,992.91,230.40,
23297,01-11-26,886,20,4,4,"1.382,53",,
23304,13/07/2025,2597,48,15,3,-,84.51,
23306,,3886,30,14,10,"1,167.11",123.16,
23308,2025/09/16,302,63,14,1,1676.92,98.54,
23316,08-08-25,1587,59,15,6,1474.74,,
23317,2025-10-04,1684,35,10,10,1865.64,2792.92,
23320,2025/01/05,938,39,6,3,80.23,18.69,
23324,2026/01/01,1213,20,14,6,"1.390,79",235.47,
23330,04/06/2025,202,28,1,8,-,100.96,
23333,15/02/2025,2790,52,14,3,1109.74,"120,57",
23344,2025-02-16,1201,50,3,8,1210.20,195.27,
