id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
3672,22059,,2923.13,Cerrado,fecha_error
3673,87,,1343.38,Abierto,fecha_error
3675,4333,,1900.76,,fecha_error
3677,19247,,7.11802,,fecha_error
3679,12232,,3095.75,Cerrado,fecha_error
3680,2372,,11707.91,Rechazado,fecha_error
3682,5802,2025-05-31,,,monto_error
3683,25709,,4087.79,Abierto,fecha_error
3686,16992,,,,"fecha_error,monto_error"
3688,7368,,,Abierto,"fecha_error,monto_error"
3689,6190,,1.70218,,fecha_error
3690,25541,,3137.58,Abierto,fecha_error
3691,24830,,11030.31,Cerrado,fecha_error
3692,20163,,6.79357,,fecha_error
3693,2697,,14494.73,Abierto,fecha_error
3696,23970,,8926.91,Abierto,fecha_error
3698,11276,,1.77318,,fecha_error
3699,18992,,11352.78,Rechazado,fecha_error
3700,14395,,6.90608,Rechazado,fecha_error
3701,18229,,,,"fecha_error,monto_error"
3702,2415,,,Cerrado,"fecha_error,monto_error"
3704,20207,,6.43165,,fecha_error
3706,20458,,4216.62,Rechazado,fecha_error
3709,10801,,,Abierto,"fecha_error,monto_error"
3710,15397,,8.38668,Abierto,fecha_error
3711,2480,,508.21,,fecha_error
3712,11124,,4837.73,Abierto,fecha_error
3713,1710,,13390.07,Cerrado,fecha_error
3714,21261,,10.9696,,fecha_error
3715,25671,,12632.31,Abierto,fecha_error
3716,7097,,11.48791,,fecha_error
3718,23724,,3492.28,Rechazado,fecha_error
3719,1726,,6734.92,Cerrado,fecha_error
3720,20272,,8.30238,Cerrado,fecha_error
3721,10148,,,Cerrado,"fecha_error,monto_error"
3722,11096,,11966.78,Rechazado,fecha_error
3723,10205,,6332.52,Abierto,fecha_error
3724,9379,,,Cerrado,"fecha_error,monto_error"
3725,23346,,13537.48,,fecha_error
3726,6672,,337.22,Abierto,fecha_error
3727,40,,248.88,Cerrado,fecha_error
3728,12033,,14412.37,Cerrado,fecha_error
3730,6287,,,Cerrado,"fecha_error,monto_error"
3731,12709,,14.23459,,fecha_error
3733,1218,,4.11979,Abierto,fecha_error
3734,4938,,5073.75,,fecha_error
3736,603,,12788.69,Cerrado,fecha_error
3737,10671,,9751.8,Cerrado,fecha_error
3738,3994,2025-01-05,,Abierto,monto_error
3741,11031,,9258.81,Rechazado,fecha_error
3742,22427,,1809.57,Cerrado,fecha_error
3743,17359,,,,"fecha_error,monto_error"
3744,2447,,11428.01,Rechazado,fecha_error
3745,1602,,14525.25,Rechazado,fecha_error
3746,11131,,10363.08,Cerrado,fecha_error
3747,8355,,14134.58,Cerrado,fecha_error
3748,6654,,11810.42,Cerrado,fecha_error
3749,14236,,4639.92,Cerrado,fecha_error
3752,12042,,,Cerrado,"fecha_error,monto_error"
3753,12962,,5967.8,Cerrado,fecha_error
3754,24268,,14.92813,,fecha_error
3756,7635,,8530.97,Rechazado,fecha_error
3757,3132,,-13326.73,Cerrado,fecha_error
3758,23232,,4630.61,Abierto,fecha_error
3759,7441,,1588.16,Cerrado,fecha_error
3760,8637,,7629.6,Cerrado,fecha_error
3761,13020,,14515.43,,fecha_error
3762,6941,,12366.29,Cerrado,fecha_error
3764,20462,,-4945.74,Abierto,fecha_error
3765,21952,,1.41462,,fecha_error
3766,3224,,443.38,Abierto,fecha_error
3767,309,,12.5415,Cerrado,fecha_error
3768,17558,,5174.52,Rechazado,fecha_error
3771,9909,,11715.97,Cerrado,fecha_error
3772,20463,,,Cerrado,"fecha_error,monto_error"
3773,12969,,9108.5,Abierto,fecha_error
3774,24066,,10409.24,Abierto,fecha_error
3775,3458,,11935.89,Rechazado,fecha_error
3776,1125,,4157.89,Rechazado,fecha_error
3779,15055,2025-12-10,,,monto_error
3780,6515,,3794.39,Cerrado,fecha_error
3781,7226,,2.41068,Cerrado,fecha_error
3782,25672,,1493.78,,fecha_error
3783,24279,,8894.48,Abierto,fecha_error
3785,17268,,7572.63,Rechazado,fecha_error
3786,9695,,12948.48,Rechazado,fecha_error
3787,2682,,13275.06,,fecha_error
3788,24221,,929.16,Abierto,fecha_error
3789,16905,,12263.7,Cerrado,fecha_error
3790,21552,,,Cerrado,"fecha_error,monto_error"
3791,6087,,10750.62,Cerrado,fecha_error
3792,846,,14172.53,Cerrado,fecha_error
3793,25540,,5.43721,,fecha_error
3794,14189,,,Cerrado,"fecha_error,monto_error"
3795,9136,,4239.1,Cerrado,fecha_error
3796,18333,,,,"fecha_error,monto_error"
3798,12069,,12431.34,Abierto,fecha_error
3800,8810,,944.53,,fecha_error
3802,25639,,,,"fecha_error,monto_error"
3804,154,,9814.42,Abierto,fecha_error
3805,20049,,11217.59,Abierto,fecha_error
3806,4251,,3.44146,Abierto,fecha_error
3808,12949,,,Abierto,"fecha_error,monto_error"
3809,15526,,896.25,Abierto,fecha_error
3810,4416,,,Cerrado,"fecha_error,monto_error"
3811,7417,,14454.82,,fecha_error
3813,10354,,11870.82,,fecha_error
3814,2824,,,Cerrado,"fecha_error,monto_error"
3815,13673,,5.36094,Abierto,fecha_error
3816,6134,,,Rechazado,"fecha_error,monto_error"
3817,22562,,,,"fecha_error,monto_error"
3820,17847,,,Cerrado,"fecha_error,monto_error"
3821,3088,,11389.62,,fecha_error
3822,9809,,1296.83,Abierto,fecha_error
3824,1372,,,,"fecha_error,monto_error"
3827,16856,,12070.87,,fecha_error
3828,5619,,4098.72,,fecha_error
3829,15791,,1.64172,Cerrado,fecha_error
3830,19865,,10174.25,Abierto,fecha_error
3831,7022,,,Abierto,"fecha_error,monto_error"
3832,10198,,6165.37,Cerrado,fecha_error
3833,8250,,,Abierto,"fecha_error,monto_error"
3834,23121,,,,"fecha_error,monto_error"
3835,13569,,6742.75,Rechazado,fecha_error
3836,24076,,3903.98,Cerrado,fecha_error
3837,407,,3.11198,Cerrado,fecha_error
3838,4111,,126.66,Abierto,fecha_error
3840,10750,,7363.33,Cerrado,fecha_error
3841,5880,,5342.52,Rechazado,fecha_error
3843,6903,,4.75895,Cerrado,fecha_error
3845,22741,,,,"fecha_error,monto_error"
3846,9358,,,,"fecha_error,monto_error"
3847,25696,,11775.7,,fecha_error
3848,9077,,,Abierto,"fecha_error,monto_error"
3849,211,,4195.02,Cerrado,fecha_error
3850,14462,,684.43,Abierto,fecha_error
3851,704,,,Abierto,"fecha_error,monto_error"
3852,11970,,14856.19,Rechazado,fecha_error
3853,25715,,434.42,,fecha_error
3854,10853,,,Cerrado,"fecha_error,monto_error"
3855,1464,,11957.28,,fecha_error
3856,8596,,7364.07,,fecha_error
3857,22438,,5174.85,,fecha_error
3858,9869,,,Cerrado,"fecha_error,monto_error"
3859,1784,,276.81,Cerrado,fecha_error
3860,8504,,509.1,Rechazado,fecha_error
3861,128,,2.11109,Abierto,fecha_error
3862,20235,,7.56721,Cerrado,fecha_error
3863,7781,,5719.61,Cerrado,fecha_error
3864,14295,,9471.8,Rechazado,fecha_error
3865,13863,,,Rechazado,"fecha_error,monto_error"
3866,21369,,2.72008,,fecha_error
3867,5821,,573.94,Abierto,fecha_error
3868,4534,,12556.21,Abierto,fecha_error
3869,15284,,8946.16,,fecha_error
3870,25534,,4741.56,Abierto,fecha_error
3871,7219,,97646.0,,fecha_error
3873,17599,,5.15686,Abierto,fecha_error
3874,16801,,10973.27,Cerrado,fecha_error
3875,11703,,1297.37,Abierto,fecha_error
3876,6786,,,,"fecha_error,monto_error"
3877,9694,,9.35496,Cerrado,fecha_error
3878,3280,,9889.58,Cerrado,fecha_error
3879,18412,,14.35559,Abierto,fecha_error
3880,10369,,10242.8,,fecha_error
3881,23103,,12283.35,Abierto,fecha_error
3882,23969,2025-06-04,,Abierto,monto_error
3883,16688,,11781.32,,fecha_error
3884,12347,,4.57455,Cerrado,fecha_error
3885,23807,2026-02-04,,Abierto,monto_error
3886,16331,,2.28958,,fecha_error
3887,13179,,7132.81,Abierto,fecha_error
3888,4399,,4317.92,Rechazado,fecha_error
3889,12528,,,Abierto,"fecha_error,monto_error"
3891,544,,2003.67,Rechazado,fecha_error
3892,17082,,11252.26,Abierto,fecha_error
3894,10035,,3.0674,Abierto,fecha_error
3895,8951,,287.57,Abierto,fecha_error
3896,5761,,4.8532,,fecha_error
3897,13320,,4481.19,Cerrado,fecha_error
3900,23142,,6704.06,Abierto,fecha_error
3901,9546,,5899.33,Cerrado,fecha_error
3902,9968,,14685.51,Abierto,fecha_error
3904,2817,,7.8656,,fecha_error
3905,17221,,12890.89,Cerrado,fecha_error
3906,11968,,5546.51,Cerrado,fecha_error
3907,9377,,3773.58,Abierto,fecha_error
3908,12100,,13886.85,Abierto,fecha_error
3909,19828,,11702.01,Abierto,fecha_error
3910,20106,,836.51,Abierto,fecha_error
3912,12887,,629.65,Cerrado,fecha_error
3913,5853,2025-01-10,,Abierto,monto_error
3915,11581,,9321.24,Abierto,fecha_error
3918,8391,,4206.32,Cerrado,fecha_error
3919,5401,,4207.29,,fecha_error
3920,17419,,12052.59,Rechazado,fecha_error
3921,14854,,14.94726,Abierto,fecha_error
3922,18498,,10885.5,Abierto,fecha_error
3923,10488,,4133.96,Cerrado,fecha_error
3924,22071,,9743.42,Cerrado,fecha_error
3925,11738,,,Rechazado,"fecha_error,monto_error"
3926,17850,,-3859.65,,fecha_error
3927,24467,,7557.97,Abierto,fecha_error
3928,6616,,4201.17,Cerrado,fecha_error
3929,7357,,8391.46,Abierto,fecha_error
3930,25617,,6.10053,Rechazado,fecha_error
3931,18066,2025-02-10,,Abierto,monto_error
3933,13864,,8152.49,Cerrado,fecha_error
3935,3910,,,Abierto,"fecha_error,monto_error"
3936,1228,,8806.52,Abierto,fecha_error
3937,9739,,14.61448,Abierto,fecha_error
3938,18501,,,Abierto,"fecha_error,monto_error"
3940,19941,,6295.16,Cerrado,fecha_error
3941,22298,2026-01-26,,Abierto,monto_error
3942,2998,,119.97,Abierto,fecha_error
3943,8847,,12.61307,Cerrado,fecha_error
3944,15570,,10318.43,,fecha_error
3945,17558,,1592.38,,fecha_error
3946,3415,,,Rechazado,"fecha_error,monto_error"
3947,5119,,13690.59,,fecha_error
3948,10677,,,Cerrado,"fecha_error,monto_error"
3949,17401,,5932.92,,fecha_error
3951,3010,,,Cerrado,"fecha_error,monto_error"
3952,7559,,6225.05,Abierto,fecha_error
3954,18091,2025-11-26,,,monto_error
3955,25824,,,,"fecha_error,monto_error"
3957,5951,2026-01-19,,Abierto,monto_error
3958,20108,,1477.23,Abierto,fecha_error
3959,7652,,94825.0,Rechazado,fecha_error
3960,14334,,11981.94,,fecha_error
3961,14833,,11031.1,,fecha_error
3963,9240,,7187.3,Abierto,fecha_error
3965,3206,,6563.17,Cerrado,fecha_error
3968,18193,,6686.15,Cerrado,fecha_error
3969,16952,2025-01-02,,Abierto,monto_error
3970,13723,,12141.6,,fecha_error
3971,23291,,8269.62,Cerrado,fecha_error
3973,20228,,775.93,,fecha_error
3974,9287,,8516.19,Rechazado,fecha_error
3975,7128,,13.34532,Rechazado,fecha_error
3976,10969,,,Cerrado,"fecha_error,monto_error"
3977,14177,,,Abierto,"fecha_error,monto_error"
3978,886,2025-03-26,,,monto_error
3979,3748,,9152.39,Cerrado,fecha_error
3980,18779,,13.12761,,fecha_error
3981,23250,,4635.03,Rechazado,fecha_error
3982,23822,,7730.37,Cerrado,fecha_error
3983,15860,,,Abierto,"fecha_error,monto_error"
3984,6846,,9292.63,Cerrado,fecha_error
3986,24416,,,Rechazado,"fecha_error,monto_error"
3987,11656,,332.5,Cerrado,fecha_error
3988,22878,,9807.5,Abierto,fecha_error
3989,18542,2025-11-27,,,monto_error
3990,16239,,,Cerrado,"fecha_error,monto_error"
3991,17235,,,Cerrado,"fecha_error,monto_error"
3992,20581,,2785.74,Abierto,fecha_error
3993,6283,,12236.04,,fecha_error
3994,3333,,988.94,Cerrado,fecha_error
3995,17779,,10785.66,,fecha_error
3996,12368,,13281.21,Abierto,fecha_error
3997,3671,2025-12-31,,Cerrado,monto_error
3998,15461,,7040.89,Cerrado,fecha_error
3999,18508,,4.7801,Abierto,fecha_error
4000,3351,,5.88174,,fecha_error
4001,17837,,9.54122,,fecha_error
4003,23759,2025-03-19,,Abierto,monto_error
4004,941,,8043.41,Cerrado,fecha_error
4006,248,,7891.22,,fecha_error
4007,1575,,2109.44,Rechazado,fecha_error
4008,136,,1083.49,Rechazado,fecha_error
4009,4119,,10778.91,Abierto,fecha_error
4010,21991,,2.74799,Rechazado,fecha_error
4011,9302,,10545.03,Rechazado,fecha_error
4012,3590,,,Cerrado,"fecha_error,monto_error"
4013,7623,,2772.63,,fecha_error
4014,12857,,10.77004,Cerrado,fecha_error
4015,13473,,14532.55,Abierto,fecha_error
4016,25602,,,Cerrado,"fecha_error,monto_error"
4017,12731,,,Rechazado,"fecha_error,monto_error"
4018,24945,,,Cerrado,"fecha_error,monto_error"
4019,13918,,8618.7,Rechazado,fecha_error
4020,1030,,,,"fecha_error,monto_error"
4021,22042,,6405.61,Cerrado,fecha_error
4022,21221,,9.85596,Cerrado,fecha_error
4023,24175,,8.26171,Rechazado,fecha_error
4024,12345,,5801.61,,fecha_error
4025,13140,,3.06548,,fecha_error
4027,9849,,,Cerrado,"fecha_error,monto_error"
4030,30,,,Abierto,"fecha_error,monto_error"
4031,24139,,10.04822,,fecha_error
4032,12057,,397.02,Abierto,fecha_error
4033,24051,,14356.15,Cerrado,fecha_error
4034,3793,,13451.57,Rechazado,fecha_error
4035,17977,,1926.12,,fecha_error
4036,15794,,7743.82,Abierto,fecha_error
4037,20719,,,,"fecha_error,monto_error"
4038,22016,2025-04-27,,Cerrado,monto_error
4039,2551,,11547.38,Cerrado,fecha_error
4040,16248,,12376.23,Cerrado,fecha_error
4041,17399,,10160.85,,fecha_error
4042,22732,,4186.93,Rechazado,fecha_error
4043,3336,,8818.06,,fecha_error
4044,14717,,11415.68,,fecha_error
4045,22814,,9944.11,Cerrado,fecha_error
4046,20079,,8211.96,,fecha_error
4047,12377,,12130.22,Cerrado,fecha_error
4049,12057,,13927.39,Rechazado,fecha_error
4050,1635,,13723.13,Abierto,fecha_error
4051,12342,,10150.46,Rechazado,fecha_error
4052,22450,,7007.45,,fecha_error
4053,6087,,5590.44,Rechazado,fecha_error
4054,7102,,2376.43,Abierto,fecha_error
4055,11337,,,Cerrado,"fecha_error,monto_error"
4056,8831,,797.11,Abierto,fecha_error
4058,3699,2025-03-04,,Cerrado,monto_error
4060,14699,,,Cerrado,"fecha_error,monto_error"
4061,14763,,13.7609,Cerrado,fecha_error
4062,15191,,,,"fecha_error,monto_error"
4063,14596,,12625.8,Cerrado,fecha_error
4064,3513,,3957.85,,fecha_error
4065,14595,,4467.48,Cerrado,fecha_error
4067,3348,,3.84052,Rechazado,fecha_error
4070,8778,,10777.76,Abierto,fecha_error
4071,9860,,1.5786,Abierto,fecha_error
4072,15629,,13731.04,Cerrado,fecha_error
4073,18331,,,Abierto,"fecha_error,monto_error"
4074,16835,,3.03335,,fecha_error
4075,17031,,10776.28,Abierto,fecha_error
4076,22366,,3995.54,Rechazado,fecha_error
4077,3127,,13138.02,Abierto,fecha_error
4079,16808,,6485.56,Abierto,fecha_error
4080,20764,,9241.89,,fecha_error
4081,1551,,9836.58,Cerrado,fecha_error
4082,1412,,13.61829,Rechazado,fecha_error
4083,19992,,,Rechazado,"fecha_error,monto_error"
4084,4994,,1098.64,Abierto,fecha_error
4085,14683,,5.57233,Abierto,fecha_error
4086,7633,,2487.26,,fecha_error
4087,9494,,5232.05,Cerrado,fecha_error
4088,809,,8841.2,Cerrado,fecha_error
4090,19196,,2926.91,Rechazado,fecha_error
4091,10644,,,Cerrado,"fecha_error,monto_error"
4092,12587,,14244.05,Abierto,fecha_error
4093,11962,,12.52009,Rechazado,fecha_error
4094,9931,,,Abierto,"fecha_error,monto_error"
4095,7345,,3.09144,Cerrado,fecha_error
4096,18900,,9164.45,Abierto,fecha_error
4098,6075,,4.14205,Abierto,fecha_error
4099,5645,,1838.01,Cerrado,fecha_error
4101,6564,,10588.58,Rechazado,fecha_error
4102,3831,,,Cerrado,"fecha_error,monto_error"
4103,15459,,2819.16,Cerrado,fecha_error
4104,9108,,4.87954,,fecha_error
4105,13968,,,Rechazado,"fecha_error,monto_error"
4107,9827,,5.29616,Abierto,fecha_error
4109,18859,,11754.54,,fecha_error
4110,18843,,10848.35,,fecha_error
4111,23276,,,Cerrado,"fecha_error,monto_error"
4112,5449,,9514.74,,fecha_error
4113,5073,,8959.2,Abierto,fecha_error
4114,7426,,,Abierto,"fecha_error,monto_error"
4115,5001,2025-03-20,,Cerrado,monto_error
4116,8163,,,Abierto,"fecha_error,monto_error"
4118,13852,,10559.26,Cerrado,fecha_error
4119,7033,,2026.75,,fecha_error
4121,139,,865.09,Abierto,fecha_error
4122,21447,,4959.35,Rechazado,fecha_error
4123,5528,,8166.03,Cerrado,fecha_error
4124,2005,,14.31314,,fecha_error
4125,7291,,4.2654,,fecha_error
4126,20262,,6.13471,Rechazado,fecha_error
4127,21547,,13011.85,Cerrado,fecha_error
4128,12502,,3.42553,Rechazado,fecha_error
4129,24041,,14226.25,,fecha_error
4131,12550,,5862.97,Abierto,fecha_error
4132,22194,,5959.84,,fecha_error
4133,6320,,12009.85,Abierto,fecha_error
4134,22680,,322.87,Abierto,fecha_error
4135,1573,,9402.48,,fecha_error
4136,5828,,,,"fecha_error,monto_error"
4137,15879,,2177.12,Abierto,fecha_error
4138,3535,,6194.66,,fecha_error
4139,22004,,11.15336,Cerrado,fecha_error
4140,15109,,,,"fecha_error,monto_error"
4142,4738,,6724.5,,fecha_error
4143,6316,,2.54241,Rechazado,fecha_error
4144,3466,,,,"fecha_error,monto_error"
4145,24131,,6596.09,Abierto,fecha_error
4146,18675,,4.20924,,fecha_error
4147,17676,,,,"fecha_error,monto_error"
4148,8214,,11212.13,Cerrado,fecha_error
4150,25748,2025-08-16,,,monto_error
4151,23194,,3710.3,Abierto,fecha_error
4152,19964,,12078.71,Abierto,fecha_error
4153,4841,,9943.86,Abierto,fecha_error
4154,14036,,14131.66,Cerrado,fecha_error
4155,22871,,5204.25,,fecha_error
4156,19213,,,Abierto,"fecha_error,monto_error"
4157,23912,,1619.19,,fecha_error
4158,15553,,4375.85,,fecha_error
4159,24415,,7808.66,,fecha_error
4160,21558,,11331.44,Cerrado,fecha_error
4161,2377,,12363.66,Abierto,fecha_error
4162,18442,,799.79,Cerrado,fecha_error
4163,19988,,7.94198,Cerrado,fecha_error
4164,11924,,14424.08,Cerrado,fecha_error
4165,7239,,,,"fecha_error,monto_error"
4166,14145,,,Rechazado,"fecha_error,monto_error"
4167,4143,,9682.25,Cerrado,fecha_error
4168,1313,,9.09581,,fecha_error
4169,19035,,1.32473,Abierto,fecha_error
4170,18400,,,Rechazado,"fecha_error,monto_error"
4171,21868,,3990.48,Cerrado,fecha_error
4172,15935,,13.44624,Cerrado,fecha_error
4173,22521,,7042.02,,fecha_error
4177,17744,,,Abierto,"fecha_error,monto_error"
4178,6693,,14476.94,Rechazado,fecha_error
4179,15016,,10172.77,Cerrado,fecha_error
4180,22486,,11879.32,Abierto,fecha_error
4181,23084,,59846.0,,fecha_error
4182,17074,2025-08-10,,Abierto,monto_error
4183,13358,,6489.87,,fecha_error
4184,22946,,3765.97,Abierto,fecha_error
4185,12143,,7220.0,,fecha_error
4186,24367,,587.95,Abierto,fecha_error
4188,8532,,,Rechazado,"fecha_error,monto_error"
4189,6200,,4735.41,,fecha_error
4190,8565,,7242.28,Cerrado,fecha_error
4191,14049,,12056.6,,fecha_error
4193,25503,,,,"fecha_error,monto_error"
4194,24321,,9.1495,Cerrado,fecha_error
4196,21257,,,Cerrado,"fecha_error,monto_error"
4197,9766,,3956.79,Abierto,fecha_error
4198,18622,2025-11-20,,,monto_error
4200,11234,,14608.47,Rechazado,fecha_error
4201,185,,,Abierto,"fecha_error,monto_error"
4202,5826,,1.73861,,fecha_error
4203,12276,,9814.44,Abierto,fecha_error
4204,12576,,,Abierto,"fecha_error,monto_error"
4206,21152,,1805.19,Cerrado,fecha_error
4207,18106,,6687.19,,fecha_error
4208,5003,,9469.15,Cerrado,fecha_error
4209,14494,,6631.73,Cerrado,fecha_error
4210,17289,,9027.68,Cerrado,fecha_error
4212,4533,,2152.46,,fecha_error
4213,837,,11143.13,Cerrado,fecha_error
4214,5744,,9.16916,,fecha_error
4215,11316,,1179.88,Cerrado,fecha_error
4217,7882,,,,"fecha_error,monto_error"
4219,7394,,8085.21,Rechazado,fecha_error
4220,13370,2025-03-27,,Abierto,monto_error
4223,4089,,13567.3,Abierto,fecha_error
4225,1403,,316.2,,fecha_error
4226,21250,,,Rechazado,"fecha_error,monto_error"
4227,2060,,6028.64,Cerrado,fecha_error
4228,19860,,,Cerrado,"fecha_error,monto_error"
4229,15806,,8678.88,Cerrado,fecha_error
4230,20069,,10210.7,Cerrado,fecha_error
4231,5166,,,Cerrado,"fecha_error,monto_error"
4232,6139,,8.35911,,fecha_error
4233,3473,,1.27075,,fecha_error
4234,18871,,,Rechazado,"fecha_error,monto_error"
4235,12171,,12492.96,Abierto,fecha_error
4236,23353,,9432.99,,fecha_error
4237,4796,,1897.11,Abierto,fecha_error
4238,17930,,394.94,Cerrado,fecha_error
4239,1406,2025-01-12,,Abierto,monto_error
4240,18008,,3222.54,Cerrado,fecha_error
4241,12326,,5562.54,Cerrado,fecha_error
4242,6614,,1961.19,Cerrado,fecha_error
4243,8494,,8.08643,Abierto,fecha_error
4244,21575,,,Cerrado,"fecha_error,monto_error"
4245,19602,,,Abierto,"fecha_error,monto_error"
4246,2192,2025-02-03,,,monto_error
4247,15362,,9594.43,Cerrado,fecha_error
4248,18874,,10424.39,Abierto,fecha_error
4249,12741,,,Cerrado,"fecha_error,monto_error"
4250,14834,,12.859,Abierto,fecha_error
4251,24907,,9.49279,Cerrado,fecha_error
4252,464,,6423.36,Abierto,fecha_error
4253,5657,,10.3449,Cerrado,fecha_error
4255,14402,,9.88572,,fecha_error
4256,25539,,2.84688,Cerrado,fecha_error
4257,21621,,3905.24,Cerrado,fecha_error
4258,16357,,2.97016,Abierto,fecha_error
4259,14200,,,,"fecha_error,monto_error"
4261,11066,,9563.62,,fecha_error
4262,4313,,8.47844,,fecha_error
4263,18580,,4025.48,,fecha_error
4264,18269,,5192.11,Abierto,fecha_error
4265,703,,12384.06,,fecha_error
4266,5447,,7272.89,,fecha_error
4267,4972,,13154.09,Cerrado,fecha_error
4268,18469,,14.95094,,fecha_error
4269,1614,,,,"fecha_error,monto_error"
4270,15893,,3.65482,Abierto,fecha_error
4271,22783,,3961.28,Rechazado,fecha_error
4273,4049,,4785.95,,fecha_error
4274,6287,,1441.64,Cerrado,fecha_error
4275,23477,,5.5206,Abierto,fecha_error
4278,2412,,1358.29,Rechazado,fecha_error
4280,25769,,3.25814,Abierto,fecha_error
4281,7669,,,Abierto,"fecha_error,monto_error"
4282,2692,,13079.72,Cerrado,fecha_error
4284,16427,,14473.34,Rechazado,fecha_error
4285,8925,2025-08-24,,Abierto,monto_error
4286,24218,,14185.66,,fecha_error
4287,5211,,,Abierto,"fecha_error,monto_error"
4288,24612,2025-06-20,,Abierto,monto_error
4289,24831,,6486.85,Cerrado,fecha_error
4291,22778,,,Cerrado,"fecha_error,monto_error"
4293,11382,,13424.17,Cerrado,fecha_error
4294,2028,,10041.52,Cerrado,fecha_error
4295,7853,,7470.14,,fecha_error
4296,11409,,,Rechazado,"fecha_error,monto_error"
4297,20736,,12100.17,Rechazado,fecha_error
4299,16410,,9.38798,,fecha_error
4300,21444,,3091.32,,fecha_error
4301,21429,,7997.63,Cerrado,fecha_error
4302,19811,,,Cerrado,"fecha_error,monto_error"
4303,23535,,1648.0,,fecha_error
4304,25874,,3348.22,Abierto,fecha_error
4305,6276,,,Abierto,"fecha_error,monto_error"
4306,23988,,3954.87,,fecha_error
4307,8802,,2.34193,,fecha_error
4308,11462,,5.52629,Abierto,fecha_error
4309,3896,,7810.74,Rechazado,fecha_error
4310,21328,,,,"fecha_error,monto_error"
4312,1944,,5478.38,,fecha_error
4313,4327,,9522.07,,fecha_error
4314,22882,,3090.81,Abierto,fecha_error
4315,6242,,14.88481,,fecha_error
4316,11627,,14713.29,Cerrado,fecha_error
4317,1829,,,Cerrado,"fecha_error,monto_error"
4318,5740,,9.83432,,fecha_error
4319,24479,,11.03873,Cerrado,fecha_error
4320,14536,,,Abierto,"fecha_error,monto_error"
4321,4849,,5788.09,,fecha_error
4322,5776,2025-03-05,,Abierto,monto_error
4323,11609,,310.58,Cerrado,fecha_error
4324,20534,,8401.29,Abierto,fecha_error
4325,14934,,,Abierto,"fecha_error,monto_error"
4327,15861,,430.7,,fecha_error
4329,25597,,12646.64,Abierto,fecha_error
4331,24715,,14204.02,Cerrado,fecha_error
4332,19312,,4257.35,Abierto,fecha_error
4333,13407,,4326.29,Rechazado,fecha_error
4334,22103,,8037.42,Rechazado,fecha_error
4336,16399,,,Rechazado,"fecha_error,monto_error"
4337,16074,,2741.79,Abierto,fecha_error
4339,7133,2025-03-18,,Cerrado,monto_error
4340,23436,,5212.21,Abierto,fecha_error
4341,6381,2025-02-14,,,monto_error
4342,2371,,-5.7187,Rechazado,fecha_error
4343,15786,,986.29,,fecha_error
4344,21773,,4169.82,Abierto,fecha_error
4345,2273,,3.60653,Cerrado,fecha_error
4347,15660,,12.03964,,fecha_error
4348,20438,,255.59,,fecha_error
4349,10458,,,,"fecha_error,monto_error"
4350,6656,,,Rechazado,"fecha_error,monto_error"
4352,24883,,7074.29,Abierto,fecha_error
4353,4878,,,Cerrado,"fecha_error,monto_error"
4355,15578,,5.81607,Abierto,fecha_error
4356,9946,,12657.53,,fecha_error
4357,14133,,9779.77,Rechazado,fecha_error
4358,20228,,11.60638,Cerrado,fecha_error
4359,18260,,1549.2,Cerrado,fecha_error
4360,1808,,6030.66,Rechazado,fecha_error
4362,14305,,44946.0,,fecha_error
4363,18407,,,Cerrado,"fecha_error,monto_error"
4364,3002,,14579.77,Abierto,fecha_error
4365,39,,4.34469,Cerrado,fecha_error
4366,13949,,1459.48,Abierto,fecha_error
4367,23530,,9402.53,Cerrado,fecha_error
4368,8084,,227.18,,fecha_error
4369,20706,,7.30223,Abierto,fecha_error
4370,21724,,,Rechazado,"fecha_error,monto_error"
4371,10680,,8.85553,Rechazado,fecha_error
4372,16537,,,Abierto,"fecha_error,monto_error"
4374,7509,,8204.58,Rechazado,fecha_error
4375,3581,,3276.54,Abierto,fecha_error
4376,4985,,,,"fecha_error,monto_error"
4377,2031,,14929.44,Rechazado,fecha_error
4378,21246,,,Cerrado,"fecha_error,monto_error"
4379,13867,,13580.2,Cerrado,fecha_error
4381,20828,,3690.23,Rechazado,fecha_error
4382,24129,,11946.79,Abierto,fecha_error
4384,19251,,1.88459,Cerrado,fecha_error
4385,21646,,20537.0,Abierto,fecha_error
4386,25828,,,Rechazado,"fecha_error,monto_error"
4387,17814,2025-10-08,,,monto_error
4390,11853,,,,"fecha_error,monto_error"
4391,24091,,,Abierto,"fecha_error,monto_error"
4392,19140,,13917.44,Cerrado,fecha_error
4393,17324,,353.18,Rechazado,fecha_error
4394,12753,,7349.74,,fecha_error
4395,10215,,8.49051,,fecha_error
4396,23780,,,Abierto,"fecha_error,monto_error"
4397,15752,,10805.1,,fecha_error
4398,15728,,14361.73,Abierto,fecha_error
4400,8617,,74122.0,Cerrado,fecha_error
4401,11595,,,Cerrado,"fecha_error,monto_error"
4402,9628,,6696.06,Cerrado,fecha_error
4403,2842,,2899.26,Cerrado,fecha_error
4404,25612,,1492.54,Abierto,fecha_error
4405,3959,,627.09,Rechazado,fecha_error
4406,25582,,14505.76,,fecha_error
4408,21903,,,,"fecha_error,monto_error"
4409,8082,,-12.64694,,fecha_error
